ID	Name	NormalizedName	Type	NormalizedCategory	
d633	丙硫氧嘧啶片(PTU)	丙硫氧嘧啶	western	nd120	#N/A
d634	丙硫氧嘧啶片(PTU)(德国)	丙硫氧嘧啶	western	nd120	#N/A
d644	丙酸睾酮针	丙酸睾酮	western	nd123	#N/A
d645	丙酸睾酮注射液	丙酸睾酮	western	nd123	#N/A
d646	丙酸氯倍他索乳膏(顺峰)(恩肤霜)	丙酸氯倍他索	western	nd124	#N/A
d647	丙酸氯倍他索软膏(顺峰)(恩肤霜)	丙酸氯倍他索	western	nd124	#N/A
d648	复方丙酸氯倍他索软膏	丙酸氯倍他索	western	nd124	#N/A
d649	复方丙酸氯倍他索软膏(金)	丙酸氯倍他索	western	nd124	#N/A
d650	(恩肤霜)丙酸氯培他索乳膏	丙酸氯倍他索	western	nd124	#N/A
d651	丙酸氯培他索乳膏(恩肤霜)	丙酸氯倍他索	western	nd124	#N/A
d652	丙酸氯培他索软膏(恩肤霜)	丙酸氯倍他索	western	nd124	#N/A
d653	丙戊酸钠缓释片(德巴金)	丙戊酸钠	western	nd125	#N/A
d654	丙戊酸钠针(德巴金)	丙戊酸钠	western	nd125	#N/A
d655	丙戊酸钠注射液(德巴金)	丙戊酸钠	western	nd125	#N/A
d656	德巴金缓释片	丙戊酸钠	western	nd125	#N/A
d657	德巴金缓释片(丙戊酸钠)	丙戊酸钠	western	nd125	#N/A
d658	丙戊酸钠缓释片(典泰)	丙戊酸钠	western	nd125	#N/A
d659	玻璃酸钠注射液(阿尔治)	玻璃酸钠	western	nd126	#N/A
d660	玻璃酸钠滴眼液(爱丽)	玻璃酸钠	western	nd126	#N/A
d661	玻璃酸钠眼水(爱丽)	玻璃酸钠	western	nd126	#N/A
d662	玻璃酸钠滴眼液	玻璃酸钠	western	nd126	#N/A
d663	玻璃酸钠注射液	玻璃酸钠	western	nd126	#N/A
d664	玻特利油膏	玻特利	western	nd127	#N/A
d665	盐酸博来霉素针(海正)	博来霉素	western	nd128	#N/A
d666	盐酸博来霉素针	博来霉素	western	nd128	#N/A
d670	0.75%盐酸布比卡因针	布比卡因	western	nd129	#N/A
d671	盐酸布比卡因针	布比卡因	western	nd129	#N/A
d672	盐酸布比卡因注射液	布比卡因	western	nd129	#N/A
d673	布地奈德气雾剂(吉舒)	布地奈德	western	nd130	#N/A
d674	布地奈德鼻喷雾剂(雷诺考特)	布地奈德	western	nd130	#N/A
d675	雷诺考特鼻喷剂(布地奈德)	布地奈德	western	nd130	#N/A
d676	雷诺考特鼻喷雾剂(布地奈德)	布地奈德	western	nd130	#N/A
d677	普米克令舒	布地奈德	western	nd130	#N/A
d678	普米克令舒混悬液(布地奈德)	布地奈德	western	nd130	#N/A
d679	吸入用布地奈德混悬液(普)	布地奈德	western	nd130	#N/A
d680	吸入用布地奈德混悬液(普米克)	布地奈德	western	nd130	#N/A
d681	吸入用布地奈德混悬液(普米克令舒)	布地奈德	western	nd130	#N/A
d682	布地奈德福莫特罗粉吸入剂(信必可都保)	布地奈德	western	nd130	#N/A
d683	布地奈德福莫特罗粉吸入剂	布地奈德	western	nd130	#N/A
d684	布林佐胺眼水(派立明)	布林佐胺	western	nd131	#N/A
d685	布林佐胺滴眼液	布林佐胺	western	nd131	#N/A
d686	布洛芬缓释胶囊(芬必得)	布洛芬	western	nd132	#N/A
d687	芬必得胶囊(布洛芬)	布洛芬	western	nd132	#N/A
d688	布洛芬混悬液(吉浩)	布洛芬	western	nd132	#N/A
d689	布洛芬混悬滴剂(美林)	布洛芬	western	nd132	#N/A
d690	布洛芬混悬液(美林)	布洛芬	western	nd132	#N/A
d691	美林混悬液	布洛芬	western	nd132	#N/A
d692	美林混悬液(布洛芬)	布洛芬	western	nd132	#N/A
d693	布洛芬缓释胶囊	布洛芬	western	nd132	#N/A
d694	酒石酸布托啡诺注射液(诺)	布托啡诺	western	nd133	#N/A
d695	酒石酸布托啡诺注射液(诺扬)	布托啡诺	western	nd133	#N/A
d732	茶碱缓释片(舒弗美)	茶碱	western	nd134	#N/A
d733	舒弗美(茶碱缓释片)	茶碱	western	nd134	#N/A
d734	茶碱缓释片	茶碱	western	nd134	#N/A
d3631	茶菊脂溢性外洗液(脂溢性外洗液B)	茶菊脂溢性洗液	western	nd781	#N/A
d3632	茶菊脂溢性洗液	茶菊脂溢性洗液	western	nd781	#N/A
d3633	茶菊脂溢性洗液(脂溢性洗液B)	茶菊脂溢性洗液	western	nd781	#N/A
d3634	(脂溢性外洗液B)茶菊脂溢性外洗液	茶菊脂溢性洗液	western	nd781	#N/A
d3635	脂溢性外洗液B(茶菊脂溢性洗液)	茶菊脂溢性洗液	western	nd781	#N/A
d3639	脂溢性外洗液B	茶菊脂溢性洗液	western	nd781	#N/A
d3640	脂溢性洗液B	茶菊脂溢性洗液	western	nd781	#N/A
d507	百普力肠内营养混悬液	肠内营养剂	western	nd87	14
d743	(能全力)肠内营养剂混悬液	肠内营养剂	western	nd87	14
d744	能全力混悬液	肠内营养剂	western	nd87	14
d745	能全力营养混悬液针(口服)	肠内营养剂	western	nd87	14
d746	肠内营养乳剂(TPF-D)(瑞	肠内营养剂	western	nd87	14
d747	肠内营养乳剂(TPF-D)(瑞代)	肠内营养剂	western	nd87	14
d748	肠内营养乳剂(TPF-T)(瑞	肠内营养剂	western	nd87	14
d749	(瑞能)肠内营养乳剂(TPF-T)	肠内营养剂	western	nd87	14
d750	肠内营养乳剂(TPF-T)(瑞能	肠内营养剂	western	nd87	14
d954	短肽型肠内营养剂(百普素)	肠内营养剂	western	nd87	14
d2566	瑞代肠内营养乳剂(TPF-D)	肠内营养剂	western	nd87	14
d2579	瑞能肠内营养乳剂针(口服)	肠内营养剂	western	nd87	14
d2580	瑞能肠内营养乳剂针(TPF-T)(口服)	肠内营养剂	western	nd87	14
d2581	瑞能肠内营养乳剂针(口服)(TPF-T)	肠内营养剂	western	nd87	14
d752	超碘化油	超碘化油	western	nd135	#N/A
d753	臣功华芬(愈美颗粒剂)	臣功华芬	western	nd136	#N/A
d771	垂体后叶针	垂体后叶注射液	western	nd137	#N/A
d772	垂体后叶注射液	垂体后叶注射液	western	nd137	#N/A
d775	注射用促肝细胞生长素	促肝细胞生长素	western	nd138	#N/A
d776	注射用促皮质素	促皮质素	western	nd139	#N/A
d777	醋甲唑胺片(尼目克司)	醋甲唑胺	western	nd140	#N/A
d778	醋羟胺酸胶囊(君石通)	醋羟胺酸	western	nd141	#N/A
d779	醋羟胺酸胶囊	醋羟胺酸	western	nd141	#N/A
d780	达肝素钠针(法安明)	达肝素钠	western	nd142	#N/A
d781	达肝素钠注射液(法安明)	达肝素钠	western	nd142	#N/A
d782	达那唑胶囊	达那唑	western	nd143	#N/A
d1145	黛力新片(黛安神)	黛力新	western	nd234	#N/A
d803	丹参酮ⅡA磺酸钠针(诺新康)	丹参酮ⅡA磺酸钠	western	nd144	#N/A
d804	诺新康针(丹参酮IIA磺酸)	丹参酮ⅡA磺酸钠	western	nd144	#N/A
d813	单唾液酸四己糖神经节苷脂钠针(申捷)	单唾液酸四己糖神经节苷脂钠	western	nd145	#N/A
d814	单唾液酸四己糖神经节苷脂钠盐针(施捷因)	单唾液酸四己糖神经节苷脂钠	western	nd145	#N/A
d815	单唾液酸四己糖神经节苷脂钠盐针(重塑杰)	单唾液酸四己糖神经节苷脂钠	western	nd145	#N/A
d816	奥帝亚(单硝酸异山梨酯针)	单硝酸异山梨酯	western	nd146	#N/A
d817	单硝酸异山梨酯针(奥帝亚)	单硝酸异山梨酯	western	nd146	#N/A
d818	鲁南欣康缓释片(单硝酸异山梨酯)	单硝酸异山梨酯	western	nd146	#N/A
d819	单硝酸异山梨酯缓释片(欣)	单硝酸异山梨酯	western	nd146	#N/A
d820	单硝酸异山梨酯缓释片(欣康)	单硝酸异山梨酯	western	nd146	#N/A
d821	单硝酸异山梨酯片(欣康)	单硝酸异山梨酯	western	nd146	#N/A
d822	欣康缓释片(单硝酸异山梨酯缓释片)	单硝酸异山梨酯	western	nd146	#N/A
d823	欣康片(单硝酸异山梨酯)	单硝酸异山梨酯	western	nd146	#N/A
d824	欣康片(单硝酸异山梨酯片)	单硝酸异山梨酯	western	nd146	#N/A
d825	单硝酸异山梨酯缓释胶囊(异乐定)	单硝酸异山梨酯	western	nd146	#N/A
d826	异乐定缓释胶囊(单硝酸异山)	单硝酸异山梨酯	western	nd146	#N/A
d3230	硝酸异山梨酯片(消心痛)	单硝酸异山梨酯	western	nd146	#N/A
d832	达卡巴嗪针(氮烯咪胺)	氮烯咪胺	western	nd147	#N/A
d833	盐酸氮卓斯汀鼻喷剂(爱赛)	氮卓斯汀	western	nd148	#N/A
d857	地奥司明片(爱脉朗)	地奥司明	western	nd151	#N/A
d860	地巴唑片	地巴唑	western	nd152	#N/A
d861	合贝爽缓释胶囊(地尔硫卓)	地尔硫卓	western	nd153	#N/A
d862	合贝爽针(地尔硫卓)	地尔硫卓	western	nd153	#N/A
d863	合贝爽针(盐酸地尔硫卓)	地尔硫卓	western	nd153	#N/A
d864	地尔硫卓片(合心爽)	地尔硫卓	western	nd153	#N/A
d865	合心爽(地尔硫卓片)	地尔硫卓	western	nd153	#N/A
d866	盐酸地尔硫卓片(合心爽)	地尔硫卓	western	nd153	#N/A
d867	盐酸地尔硫卓片	地尔硫卓	western	nd153	#N/A
d868	盐酸地芬尼多片	地芬尼多	western	nd154	#N/A
d869	地高辛片(可力)	地高辛	western	nd155	#N/A
d870	可力片(地高辛)	地高辛	western	nd155	#N/A
d871	地高辛片	地高辛	western	nd155	#N/A
d872	地高辛酏剂	地高辛	western	nd155	#N/A
d873	地戈辛片	地高辛	western	nd155	#N/A
d874	地恒赛片(地氯雷他定)	地氯雷他定	western	nd156	#N/A
d875	地氯雷他定片(地恒赛)	地氯雷他定	western	nd156	#N/A
d876	地奈德乳膏(力言卓)	地奈德	western	nd157	#N/A
d877	地屈孕酮片(达芙通)	地屈孕酮	western	nd158	#N/A
d878	地屈孕酮片	地屈孕酮	western	nd158	#N/A
d879	复方醋酸地塞米松乳膏(东康)	地塞米松	western	nd159	#N/A
d880	地塞米松磷酸钠针(天心)	地塞米松	western	nd159	#N/A
d881	醋酸地塞米松片	地塞米松	western	nd159	#N/A
d882	地塞米松片	地塞米松	western	nd159	#N/A
d883	复方醋酸地塞米松乳膏	地塞米松	western	nd159	#N/A
d884	地塞米松磷酸钠注射液	地塞米松	western	nd159	#N/A
d885	地西泮片(安定)	地西泮	western	nd160	#N/A
d886	地西泮针(安定)	地西泮	western	nd160	#N/A
d887	地西泮注射液(安定)	地西泮	western	nd160	#N/A
d888	地西泮片	地西泮	western	nd160	#N/A
d889	地西泮注射液	地西泮	western	nd160	#N/A
d892	复方碘溶液(卢戈氏液)	碘酊	western	nd8	#N/A
d119	2%碘酊	碘酊	western	nd8	#N/A
d893	碘酊	碘酊	western	nd8	#N/A
d894	碘佛醇注射液(安射力)	碘佛醇	western	nd162	#N/A
d895	安射力350(碘佛醇注射液)	碘佛醇	western	nd162	#N/A
d896	0.5%碘伏溶液	碘伏	western	nd163	#N/A
d897	碘甘油	碘甘油	western	nd164	#N/A
d898	(欧乃派克30g)碘海醇注射液	碘海醇	western	nd165	15
d899	(欧乃派克35g)碘海醇注射液	碘海醇	western	nd165	15
d900	(欧乃派克6g)碘海醇注射液	碘海醇	western	nd165	15
d901	碘海醇针(欧乃派克)	碘海醇	western	nd165	15
d902	碘海醇注射液(欧乃派克)	碘海醇	western	nd165	15
d903	碘海醇注射液(欧乃派克100ml)	碘海醇	western	nd165	15
d904	碘海醇注射液(欧乃派克30g)	碘海醇	western	nd165	15
d905	碘海醇注射液(欧乃派克35g)	碘海醇	western	nd165	15
d906	欧乃派克(碘海醇)	碘海醇	western	nd165	15
d907	欧乃派克针(100ml)	碘海醇	western	nd165	15
d908	欧乃派克针(10ml)	碘海醇	western	nd165	15
d909	欧乃派克针(50ml)	碘海醇	western	nd165	15
d910	欧乃派克针(碘海醇)	碘海醇	western	nd165	15
d911	碘海醇针(欧苏)	碘海醇	western	nd165	15
d912	碘海醇注射液(欧苏)	碘海醇	western	nd165	15
d913	碘化油针	碘化油	western	nd166	#N/A
d914	碘化油针(进口)	碘化油	western	nd166	#N/A
d915	碘克沙醇针(威视派克)	碘克沙醇	western	nd167	#N/A
d916	碘克沙醇注射液(威视派克针)	碘克沙醇	western	nd167	#N/A
d917	威视派克针(碘克沙醇)	碘克沙醇	western	nd167	#N/A
d923	碘液微型盖(碘帽)	碘帽	western	nd170	#N/A
d924	碘液微型盖	碘帽	western	nd170	#N/A
d918	碘必乐370针	碘帕醇	western	nd168	#N/A
d919	碘必乐370针(50ml)	碘帕醇	western	nd168	#N/A
d920	碘帕醇针(典比乐)	碘帕醇	western	nd168	#N/A
d921	碘帕醇注射液(碘必乐370)	碘帕醇	western	nd168	#N/A
d922	碘普罗胺注射液(优维显)	碘普罗胺	western	nd169	#N/A
d925	勃脉力A(复方电解质注射液)	电解质注射液	western	nd171	#N/A
d929	阿米卡星溶液	丁胺卡那	western	nd173	#N/A
d930	阿米卡星洗剂	丁胺卡那	western	nd173	#N/A
d931	阿米卡星针(丁胺卡那)	丁胺卡那	western	nd173	#N/A
d932	硫酸阿米卡星针(丁胺卡那)(天心)	丁胺卡那	western	nd173	#N/A
d933	硫酸阿米卡星注射液	丁胺卡那	western	nd173	#N/A
d934	丁二磺酸腺苷蛋氨酸肠溶片(思美泰)	丁二磺酸腺苷蛋氨酸	western	nd174	#N/A
d935	丁二磺酸腺苷蛋氨酸针(思美泰)	丁二磺酸腺苷蛋氨酸	western	nd174	#N/A
d936	丁卡因针(50mg)	丁卡因	western	nd175	#N/A
d937	丁硼乳膏(康齿宁)	丁硼	western	nd176	#N/A
d938	康齿宁(丁硼乳膏)	丁硼	western	nd176	#N/A
d939	丁硼乳膏(雅皓)	丁硼	western	nd176	#N/A
d940	丁硼乳膏	丁硼	western	nd176	#N/A
d941	丁酸氢化可的松乳膏(尤卓尔)	丁酸氢化可的松	western	nd177	#N/A
d942	丁酸氢化可的松软膏(尤卓尔)	丁酸氢化可的松	western	nd177	#N/A
d943	尤卓尔软膏	丁酸氢化可的松	western	nd177	#N/A
d944	尤卓尔软膏(丁酸氢化)	丁酸氢化可的松	western	nd177	#N/A
d945	丁酸氢化可的松软膏	丁酸氢化可的松	western	nd177	#N/A
d948	东宝笔(电子笔)	东宝笔	western	nd178	#N/A
d949	东宝电子笔	东宝笔	western	nd178	#N/A
d950	东宝针头	东宝笔	western	nd178	#N/A
d951	东莨菪碱针	东莨菪碱	western	nd179	#N/A
d952	东莨菪碱注射液	东莨菪碱	western	nd179	#N/A
d2452	氢溴酸东莨菪碱针	东莨菪碱	western	nd179	#N/A
d955	对氨基水杨酸异烟肼片(力)	对氨基水杨酸异烟肼	western	nd180	#N/A
d956	对氨基水杨酸异烟肼片(力克菲疾)	对氨基水杨酸异烟肼	western	nd180	#N/A
d957	必理通片	对乙酰氨基酚	western	nd181	#N/A
d958	对乙酰氨基酚片(必理通)	对乙酰氨基酚	western	nd181	#N/A
d959	对乙酰氨基酚咀嚼片(儿童百服咛)	对乙酰氨基酚	western	nd181	#N/A
d960	对乙酰氨基酚咀嚼片	对乙酰氨基酚	western	nd181	#N/A
d961	对乙酰氨基酚片	对乙酰氨基酚	western	nd181	#N/A
d962	对乙酰氨基酚栓	对乙酰氨基酚	western	nd181	#N/A
d963	多巴胺针	多巴胺	western	nd182	#N/A
d964	多巴胺注射液	多巴胺	western	nd182	#N/A
d965	盐酸多巴胺针	多巴胺	western	nd182	#N/A
d966	多巴酚丁胺针	多巴胺	western	nd182	#N/A
d967	盐酸多巴酚丁胺针	多巴胺	western	nd182	#N/A
d968	盐酸多巴酚丁胺注射液	多巴胺	western	nd182	#N/A
d969	多巴丝肼片(美多巴)	多巴丝肼	western	nd183	#N/A
d970	多巴丝肼片(美多芭)	多巴丝肼	western	nd183	#N/A
d971	美多巴片(多巴丝肼)	多巴丝肼	western	nd183	#N/A
d972	多巴丝肼胶囊	多巴丝肼	western	nd183	#N/A
d973	多巴丝肼片	多巴丝肼	western	nd183	#N/A
d974	多磺酸基粘多糖霜(喜疗妥)	多磺酸基粘多糖霜	western	nd184	#N/A
d975	安理申片(盐酸多奈哌齐)	多奈哌齐)	western	nd185	#N/A
d976	盐酸多奈哌齐片(安理申)	多奈哌齐)	western	nd185	#N/A
d977	多潘立酮片(吗丁啉)	多潘立酮	western	nd186	#N/A
d978	吗丁啉(多潘立酮片)	多潘立酮	western	nd186	#N/A
d979	吗叮啉片(多潘立酮)	多潘立酮	western	nd186	#N/A
d980	多潘立酮片	多潘立酮	western	nd186	#N/A
d279	盐酸多柔比星针(阿霉素)(ADM)	多柔比星	western	nd31	#N/A
d280	盐酸多柔比星脂质体注射液	多柔比星	western	nd31	#N/A
d981	盐酸多塞平片	多塞平	western	nd187	#N/A
d982	多沙普仑针(佳苏仑)	多沙普仑	western	nd188	#N/A
d983	多沙普仑注射液(佳苏仑)	多沙普仑	western	nd188	#N/A
d984	盐酸多沙普仑针(佳苏仑)	多沙普仑	western	nd188	#N/A
d985	佳苏伦针(多沙普仑)	多沙普仑	western	nd188	#N/A
d1528	(可多华)甲磺酸多沙唑嗪缓释片	多沙唑嗪	western	nd309	#N/A
d1529	甲磺酸多沙唑嗪缓释片(可)	多沙唑嗪	western	nd309	#N/A
d1530	甲磺酸多沙唑嗪缓释片(可多华)	多沙唑嗪	western	nd309	#N/A
d1531	甲磺酸多沙唑嗪控释片(可多华)	多沙唑嗪	western	nd309	#N/A
d1532	可多华控释片	多沙唑嗪	western	nd309	#N/A
d1533	可多华片(甲磺酸多沙唑嗪)	多沙唑嗪	western	nd309	#N/A
d986	多索茶碱片(安赛玛)	多索茶碱	western	nd189	#N/A
d987	多索茶碱注射液(安赛玛)	多索茶碱	western	nd189	#N/A
d988	多糖铁胶囊(红源达)	多糖铁	western	nd190	#N/A
d989	多糖铁复合物胶囊(力蜚能)	多糖铁	western	nd190	#N/A
d990	力蜚能胶囊(多糖铁复合物)	多糖铁	western	nd190	#N/A
d991	多维元素片(金施尔康)	多维元素	western	nd191	#N/A
d992	多维元素片(29)(善存)	多维元素	western	nd191	#N/A
d993	金施尔康片	多维元素	western	nd191	#N/A
d994	善存片	多维元素	western	nd191	#N/A
d995	多西环素片(强力霉素)	多西环素	western	nd192	#N/A
d996	盐酸多西环素片	多西环素	western	nd192	#N/A
d997	多西他赛针(艾素)	多西他赛	western	nd193	#N/A
d998	注射用多西他赛(艾素)	多西他赛	western	nd193	#N/A
d999	多西他赛注射液(多帕菲)	多西他赛	western	nd193	#N/A
d1000	多西他赛针(泰索帝)	多西他赛	western	nd193	#N/A
d1001	(易善复)多烯磷脂酰胆碱胶囊	多烯磷脂酰胆碱	western	nd194	#N/A
d1002	多烯磷脂酰胆碱胶囊(易善复)	多烯磷脂酰胆碱	western	nd194	#N/A
d1003	多烯磷脂酰胆碱针(易善复)	多烯磷脂酰胆碱	western	nd194	#N/A
d1004	多烯磷脂酰胆碱注射液(易)	多烯磷脂酰胆碱	western	nd194	#N/A
d1005	多烯磷脂酰胆碱注射液(易善复)	多烯磷脂酰胆碱	western	nd194	#N/A
d1006	易善复胶囊(肝得健)	多烯磷脂酰胆碱	western	nd194	#N/A
d1016	安博维片(厄贝沙坦)	厄贝沙坦	western	nd196	#N/A
d1017	厄贝沙坦片(安博维)	厄贝沙坦	western	nd196	#N/A
d1018	厄贝沙坦胶囊(伊泰青)	厄贝沙坦	western	nd196	#N/A
d1019	安博诺片(厄贝沙坦氢氯)	厄贝沙坦	western	nd196	#N/A
d1020	安博诺片(厄贝沙坦氢氯噻)	厄贝沙坦	western	nd196	#N/A
d1021	厄贝沙坦氢氯噻嗪片(安博诺)	厄贝沙坦	western	nd196	#N/A
d1022	盐酸厄洛替尼片(特罗凯)	厄洛替尼	western	nd197	#N/A
d1023	怡万之针(厄他培南)	厄他培南	western	nd198	#N/A
d1024	恩他卡朋片(珂丹)	恩他卡朋	western	nd199	#N/A
d1025	博路定(恩替卡韦片)	恩替卡韦	western	nd200	#N/A
d1026	恩替卡韦片(博路定)	恩替卡韦	western	nd200	#N/A
d1027	恩替卡韦片	恩替卡韦	western	nd200	#N/A
d1031	二甲双胍片(格华止)	二甲双胍	western	nd201	#N/A
d1032	格华止片(二甲双胍)	二甲双胍	western	nd201	#N/A
d1033	盐酸二甲双胍片(格华止)	二甲双胍	western	nd201	#N/A
d1034	美哒灵(二甲双胍缓释片)	二甲双胍	western	nd201	#N/A
d1035	美哒灵(盐酸二甲双胍缓释片)	二甲双胍	western	nd201	#N/A
d1036	盐酸二甲双胍缓释片(美哒灵)	二甲双胍	western	nd201	#N/A
d1037	盐酸二甲双胍片(美迪康)	二甲双胍	western	nd201	#N/A
d1038	二甲双胍罗格列酮片(文达敏)	二甲双胍罗格列酮	western	nd202	#N/A
d1039	二甲双胍马来酸罗格列酮片	二甲双胍罗格列酮	western	nd202	#N/A
d1780	枯草杆菌、肠球菌二联活菌多维散剂(妈咪爱)	二联活菌多维	western	nd364	#N/A
d1781	枯草杆菌肠球菌二联活菌多维颗粒(妈咪爱)	二联活菌多维	western	nd364	#N/A
d1782	妈咪爱散剂	二联活菌多维	western	nd364	#N/A
d1044	丽珠威片(伐昔洛韦)	伐昔洛韦	western	nd203	#N/A
d1045	盐酸伐昔洛韦(丽珠威)	伐昔洛韦	western	nd203	#N/A
d1046	盐酸伐昔洛韦片(丽珠威)	伐昔洛韦	western	nd203	#N/A
d1047	(高舒达)法莫替丁注射液	法莫替丁	western	nd204	#N/A
d1048	法莫替丁片(高舒达)	法莫替丁	western	nd204	#N/A
d1049	法莫替丁针(高舒达)	法莫替丁	western	nd204	#N/A
d1050	法莫替丁注射液(高舒达)	法莫替丁	western	nd204	#N/A
d1051	高舒达片(法莫替丁)	法莫替丁	western	nd204	#N/A
d1052	注射用法莫替丁(高舒达)	法莫替丁	western	nd204	#N/A
d1053	(立复丁)注射用法莫替丁	法莫替丁	western	nd204	#N/A
d1054	注射用法莫替丁(立复丁)	法莫替丁	western	nd204	#N/A
d1055	法莫替丁胶囊(汕头)	法莫替丁	western	nd204	#N/A
d1056	法莫替丁胶囊	法莫替丁	western	nd204	#N/A
d1057	法莫替丁注射液	法莫替丁	western	nd204	#N/A
d1058	注射用法莫替丁	法莫替丁	western	nd204	#N/A
d1059	盐酸法舒地尔针(依立卢)	法舒地尔	western	nd205	#N/A
d1060	盐酸法舒地尔注射液(依立)	法舒地尔	western	nd205	#N/A
d1061	盐酸法舒地尔注射液(依立卢)	法舒地尔	western	nd205	#N/A
d1062	泛昔洛韦片(丽珠风)	泛昔洛韦	western	nd206	#N/A
d242	60%复方泛影葡胺针	泛影葡胺	western	nd19	#N/A
d1063	复方泛影葡胺注射液	泛影葡胺	western	nd19	#N/A
d1064	注射用放线菌素D	放线菌素D	western	nd207	#N/A
d1065	波依定片(非洛地平)	非洛地平	western	nd208	#N/A
d1066	非洛地平缓释片(波依定)	非洛地平	western	nd208	#N/A
d1067	盐酸非那吡啶胶囊(怡度)	非那吡啶	western	nd209	#N/A
d1068	保列治片(非那雄胺)	非那雄胺	western	nd210	#N/A
d1069	保列治片[适]	非那雄胺	western	nd210	#N/A
d1070	非那雄胺片(保列治)	非那雄胺	western	nd210	#N/A
d1071	马来酸非尼拉敏盐酸萘甲唑啉眼水(那素达)	非尼拉敏盐酸萘甲唑啉	western	nd211	#N/A
d1072	非诺贝特胶囊(力平之)	非诺贝特	western	nd212	#N/A
d1073	力平之胶囊(非诺贝特)	非诺贝特	western	nd212	#N/A
d1074	非诺贝特胶囊	非诺贝特	western	nd212	#N/A
d1076	芬太尼透皮贴剂(多瑞吉)	芬太尼	western	nd213	#N/A
d1077	芬太尼针	芬太尼	western	nd213	#N/A
